loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.11487740440971164,0.9439560251737489,0.9644157420249654,1738161777,,False,1,31af71a9,2025-01-29_15-42-57,1057.8922979831696,1057.8922979831696,4843,Mac.home,127.0.0.1,1057.8922979831696,1
