loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.10893155778595526,0.9525910018822445,0.9677478134110787,1738172623,,True,1,320eb60b,2025-01-29_18-43-43,1300.560698747635,1300.560698747635,16386,Mac.home,127.0.0.1,1300.560698747635,1
