loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.08844848042785029,0.9517730989323575,0.9748542274052479,1737989607,,True,1,7251374a,2025-01-27_15-53-27,794.6767859458923,794.6767859458923,7982,MacBook-Air-van-Ruben-2.local,127.0.0.1,794.6767859458923,1
