loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.09983420847416398,0.9553855109664454,0.9684890396659708,1738263775,,False,1,a3fb956c,2025-01-30_20-02-55,339.7369179725647,339.7369179725647,43729,Mac.home,127.0.0.1,339.7369179725647,1
