loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.08416351213315326,0.9539598191165434,0.9750782881002088,1738229059,,False,1,e14fdf91,2025-01-30_10-24-19,359.35162687301636,359.35162687301636,3211,MacBook-Air-van-Ruben-2.local,127.0.0.1,359.35162687301636,1
