loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1342610005729183,0.9530155573053692,0.9549927113702624,1738171320,,False,1,2d0f360a,2025-01-29_18-22-00,241.87035083770752,241.87035083770752,16140,Mac.home,127.0.0.1,241.87035083770752,1
