loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.10199562680151357,0.9509472418616064,0.9662900874635568,1737996544,,True,1,34fb031c,2025-01-27_17-49-04,212.73948907852173,212.73948907852173,16321,Mac.home,127.0.0.1,212.73948907852173,1
