loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.10002753997826405,0.955321874795334,0.9665634110787172,1737909285,,False,1,c2592948,2025-01-26_17-34-45,1521.2316689491272,1521.2316689491272,11719,Mac.home,127.0.0.1,1521.2316689491272,1
