loss,recall,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.10672445102188433,0.9508539109482664,0.9633816731285416,1738261068,,False,1,a3a1d607,2025-01-30_19-17-48,236.986722946167,236.986722946167,40999,Mac.home,127.0.0.1,236.986722946167,1
